displayName,date,description,name,value,tags,major_tags,stocksSummary,valuation,competitors_groups
Johnson & Johnson,9/28/11,,SterilMed,,"['conglomerates', 'consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'medical devices', 'consumer chemistry', 'pharma', 'Healthcare']","['Manufacturing & Industrial', 'Healthcare']",3.41E+11,341033547400 USD,1060
Johnson & Johnson,6/2/16,"Vogue places fashion in the context of culture and the world we live inhow we dress, live and socialize; what we eat, listen to and watch.",Vogue International,3300000000 USD,"['conglomerates', 'consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'medical devices', 'consumer chemistry', 'pharma', 'Healthcare']","['Manufacturing & Industrial', 'Healthcare']",3.41E+11,341033547400 USD,1060
Johnson & Johnson,3/20/15,XO1 Ltd is a virtual biotechnology company formed specifically to develop ichorcumab.,XO1,,"['conglomerates', 'consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'medical devices', 'consumer chemistry', 'pharma', 'Healthcare']","['Manufacturing & Industrial', 'Healthcare']",3.41E+11,341033547400 USD,1060
Johnson & Johnson,7/27/18,Zarbee's creates Safe and Effective products for the entire family!,Zarbee's Naturals,,"['conglomerates', 'consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'medical devices', 'consumer chemistry', 'pharma', 'Healthcare']","['Manufacturing & Industrial', 'Healthcare']",3.41E+11,341033547400 USD,1060
Jollibee Foods,2/13/18,Smashburger is a fast casual burger restaurant.,Smashburger,100000000 USD,"['Food & Beverage', 'consumer goods', 'restaurant']",['Food & Beverage'],100000000,,1301
Jollibee Foods,7/24/19,Specialty coffee and tea,The Coffee Bean & Tea Leaf,350000000 USD,"['Food & Beverage', 'consumer goods', 'restaurant']",['Food & Beverage'],350000000,,1301
Kingfisher,6/30/05,,B&Q Asia Holdings Ltd,143500000 GBP,"['consumer goods', 'home improvement', 'home & garden', 'ecommerce', 'interior design', 'Retail']",['Retail'],6930000000,,1259
Kingfisher,5/31/13,,Bricostore Romania S.A.,,"['consumer goods', 'home improvement', 'home & garden', 'ecommerce', 'interior design', 'Retail']",['Retail'],6930000000,,1259
Kingfisher,8/1/01,,Castorama,,"['consumer goods', 'home improvement', 'home & garden', 'ecommerce', 'interior design', 'Retail']",['Retail'],6930000000,,1259
Kingfisher,1/1/98,,ProMarkt Holding GmbH,,"['consumer goods', 'home improvement', 'home & garden', 'ecommerce', 'interior design', 'Retail']",['Retail'],6930000000,,1259
Kingfisher,8/7/17,,SC Praktiker Romania SRL,,"['consumer goods', 'home improvement', 'home & garden', 'ecommerce', 'interior design', 'Retail']",['Retail'],6930000000,,1259
Kingfisher,1/1/99,"Screwfix is a direct and online supplier of trade tools, accessories and hardware products.",Screwfix,,"['consumer goods', 'home improvement', 'home & garden', 'ecommerce', 'interior design', 'Retail']",['Retail'],6930000000,,1259
Kingfisher,10/31/00,,Streets Online Ltd,,"['consumer goods', 'home improvement', 'home & garden', 'ecommerce', 'interior design', 'Retail']",['Retail'],6930000000,,1259
Knoll,8/26/19,Fully is a distributor of office and household furniture and accessories.,Fully,,"['consumer goods', 'Manufacturing & Industrial', 'ecommerce', 'Retail']","['Manufacturing & Industrial', 'Retail']",1199601600,1199601600 USD,970
Kroger,7/9/13,The dedication to our shoppers dates back to 1960 when our company was formed through the merger of two regional grocery stores committed,Harris Teeter,2440000000 USD,"['Food & Beverage', 'groceries', 'consumer goods', 'jewellery', 'art', 'supermarkets', 'Retail', 'department stores']","['Food & Beverage', 'Retail']",19663763130,19663763130 USD,1081
Kroger,5/24/18,Home Chef is a company that provides ingredient and recipe delivery service.,Home Chef,700000000 USD,"['Food & Beverage', 'groceries', 'consumer goods', 'jewellery', 'art', 'supermarkets', 'Retail', 'department stores']","['Food & Beverage', 'Retail']",19663763130,19663763130 USD,1081
Kroger,12/18/15,"Roundy's Supermarkets, Inc. is a retail grocery company headquartered in Milwaukee, Wisconsin.",Roundy's,,"['Food & Beverage', 'groceries', 'consumer goods', 'jewellery', 'art', 'supermarkets', 'Retail', 'department stores']","['Food & Beverage', 'Retail']",19663763130,19663763130 USD,1081
Kroger,7/2/14,Vitacost is an American e-commerce company that operates as an online retailer of health and wellness products.,Vitacost,280000000 USD,"['Food & Beverage', 'groceries', 'consumer goods', 'jewellery', 'art', 'supermarkets', 'Retail', 'department stores']","['Food & Beverage', 'Retail']",19663763130,19663763130 USD,1081
L'Oreal,12/31/12,,Baxter of California,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,5/2/12,,Cadum International,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,5/30/14,,Carita International,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,10/20/14,"Shop Carol's Daughter for natural haircare and beauty products made with rare, natural ingredients. Specializing in haircare products for natural hair, relaxed hair, curly hair, healthy and damaged hair.",Carol's Daughter,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,12/10/11,Sonic Skin Cleansing System,Clarisonic,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,12/19/14,,Coloright Ltd.,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,5/30/14,,Decléor S.A.,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,7/1/10,,Essie Cosmetics,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,7/22/16,,IT Cosmetics,1200000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,4/18/00,"Since 1851, Kiehls has been committed to the betterment of the communities.",Kiehl's,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,8/16/13,,Magic Holdings International,843000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,4/18/00,"Matrix Essentials, Inc. operates as a professional hair care and hair color company in the United States.",Matrix Essentials,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,3/16/18,ModiFace develops augmented reality platform to create augmented reality technologies for beauty brands.,ModiFace,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,9/8/14,Brazilian hair-care company,Niely Cosmeticos Group,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,6/18/14,NYX Professional Makeup is a beauty brand known for high-quality professional makeup.,NYX Professional Makeup,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,10/15/88,,Parbel of Florida,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,5/9/07,"PureOlogy Research, LLC provides color care systems for hair.",Pureology Research,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,6/23/93,"Redken Laboratories is a company built from the inspiration of a dynamic, entrepreneurial American actress named Paula Kent.",Redken,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,1/1/08,,Roger & Gallet,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,7/13/16,,Société des Thermes de Saint-Gervais-les-Bains,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,3/17/06,"The Body Shop International is a British cosmetics, skin care and perfume company.",The Body Shop International,652000000 GBP,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,12/26/12,"Feminine, a little dangerous and a lot of fun, Urban Decay offers high-performance cosmetics, like eyeshadow, eyeliner, primer, lipstick, foundation and more.",Urban Decay,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
L'Oreal,1/23/08,,Yves Saint Laurent,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'cosmetics', 'distribution', 'Retail', 'fashion']","['Manufacturing & Industrial', 'Retail']",1.03E+11,,1272
Lazada,11/2/16,RedMart is a Singapore-based online supermarket that home-delivers groceries and essentials.,RedMart,,"['groceries', 'consumer goods', 'electronics', 'consumer electronics', 'distribution', 'ecommerce', 'clothing', 'Retail', 'fashion', 'marketplace']",['Retail'],67270000,,1155
Leggett & Platt,11/8/18,,Elite Comfort Solutions,1250000000 USD,"['consumer goods', 'metal products', 'Manufacturing & Industrial', 'wood product', 'engineering', 'interior design', 'Retail', 'furniture']","['Manufacturing & Industrial', 'Retail']",5091833100,5091833100 USD,976
Macy's,2/3/15,,Bluemercury,,"['consumer goods', 'ecommerce', 'clothing', 'art', 'Retail', 'department stores', 'fashion', 'mobile app', 'footwear', 'furniture']",['Retail'],4605922650,4605922650 USD,999
Macy's,9/30/95,,Broadway Stores,,"['consumer goods', 'ecommerce', 'clothing', 'art', 'Retail', 'department stores', 'fashion', 'mobile app', 'footwear', 'furniture']",['Retail'],4605922650,4605922650 USD,999
Macy's,2/27/05,,May Department Stores Company,,"['consumer goods', 'ecommerce', 'clothing', 'art', 'Retail', 'department stores', 'fashion', 'mobile app', 'footwear', 'furniture']",['Retail'],4605922650,4605922650 USD,999
Macy's,5/2/18,,STORY,,"['consumer goods', 'ecommerce', 'clothing', 'art', 'Retail', 'department stores', 'fashion', 'mobile app', 'footwear', 'furniture']",['Retail'],4605922650,4605922650 USD,999
Mattel,8/19/93,Fisher-Price has developed Laugh & Learn Learning Letters Monkey apllication that helps babies to interact with engaging animation,Fisher-Price,1000000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'magazine', 'accessories', 'leisure', 'toys', 'games', 'distribution', 'ecommerce', 'kids', 'Retail']","['Manufacturing & Industrial', 'Retail']",3679947750,3679947750 USD,968
Mattel,12/10/15,,Fuhu,21500000 USD,"['consumer goods', 'Manufacturing & Industrial', 'magazine', 'accessories', 'leisure', 'toys', 'games', 'distribution', 'ecommerce', 'kids', 'Retail']","['Manufacturing & Industrial', 'Retail']",3679947750,3679947750 USD,968
Mattel,1/31/11,,HIT Entertainment,680000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'magazine', 'accessories', 'leisure', 'toys', 'games', 'distribution', 'ecommerce', 'kids', 'Retail']","['Manufacturing & Industrial', 'Retail']",3679947750,3679947750 USD,968
Mattel,2/28/14,"MEGA Brands Inc. is a trusted family of leading global brands in construction toys, games & puzzles, arts & crafts and stationery. They",Mega Brands,,"['consumer goods', 'Manufacturing & Industrial', 'magazine', 'accessories', 'leisure', 'toys', 'games', 'distribution', 'ecommerce', 'kids', 'Retail']","['Manufacturing & Industrial', 'Retail']",3679947750,3679947750 USD,968
Mattel,7/5/06,,Radica Games,23000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'magazine', 'accessories', 'leisure', 'toys', 'games', 'distribution', 'ecommerce', 'kids', 'Retail']","['Manufacturing & Industrial', 'Retail']",3679947750,3679947750 USD,968
Mattel,1/29/16,Sproutling provides tools that help parents by providing real-time insights about their child through wearable monitors.,Sproutling,,"['consumer goods', 'Manufacturing & Industrial', 'magazine', 'accessories', 'leisure', 'toys', 'games', 'distribution', 'ecommerce', 'kids', 'Retail']","['Manufacturing & Industrial', 'Retail']",3679947750,3679947750 USD,968
Mattel,11/17/96,,Tyco Toys,755000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'magazine', 'accessories', 'leisure', 'toys', 'games', 'distribution', 'ecommerce', 'kids', 'Retail']","['Manufacturing & Industrial', 'Retail']",3679947750,3679947750 USD,968
MedMen,10/11/18,,PharmaCann,682000000 USD,"['Other', 'consumer goods', 'cannabis', 'Retail']","['Other', 'Retail']",682000000,,1257
Myntra,11/29/17,Fashion & Lifestyle Ecommerce Platform,20Dresses,,"['consumer goods', 'accessories', 'ecommerce', 'clothing', 'platform', 'Retail', 'fashion', 'footwear', 'marketplace']",['Retail'],67270000,,1115
Myntra,7/12/16,,Cubeit,,"['consumer goods', 'accessories', 'ecommerce', 'clothing', 'platform', 'Retail', 'fashion', 'footwear', 'marketplace']",['Retail'],67270000,,1115
Myntra,11/9/12,,Exclusively,,"['consumer goods', 'accessories', 'ecommerce', 'clothing', 'platform', 'Retail', 'fashion', 'footwear', 'marketplace']",['Retail'],67270000,,1115
Myntra,4/4/13,,Fitiquette,,"['consumer goods', 'accessories', 'ecommerce', 'clothing', 'platform', 'Retail', 'fashion', 'footwear', 'marketplace']",['Retail'],67270000,,1115
Myntra,7/20/16,,HRX,,"['consumer goods', 'accessories', 'ecommerce', 'clothing', 'platform', 'Retail', 'fashion', 'footwear', 'marketplace']",['Retail'],67270000,,1115
Myntra,4/19/17,,InLogg,,"['consumer goods', 'accessories', 'ecommerce', 'clothing', 'platform', 'Retail', 'fashion', 'footwear', 'marketplace']",['Retail'],67270000,,1115
Myntra,7/26/16,"Jabong.com is India's favourite fashion multi-brand e-store and caters to the fashion aspirations of modern India. With more than 1500 on-trend international high-street brands, sports labels to Indian ethnic and designer labels, there is everything and more for a consumer to choose from. The choice is huge. Read, over 150,000 styles. Besides collaborations with designers, international labels, Jabong.com also associates itself with major Bollywood blockbuster and brings in the new wave in fashion trends. Jabong.com offers innovative services like express delivery, 30-day return policy, open box delivery for prompt delivery and efficient service.",Jabong,70000000 USD,"['consumer goods', 'accessories', 'ecommerce', 'clothing', 'platform', 'Retail', 'fashion', 'footwear', 'marketplace']",['Retail'],70000000,,1115
Myntra,8/1/18,,Pretr Online Services Pvt. Ltd.,,"['consumer goods', 'accessories', 'ecommerce', 'clothing', 'platform', 'Retail', 'fashion', 'footwear', 'marketplace']",['Retail'],67270000,,1115
Myntra,4/16/18,,Withdraw,,"['consumer goods', 'accessories', 'ecommerce', 'clothing', 'platform', 'Retail', 'fashion', 'footwear', 'marketplace']",['Retail'],67270000,,1115
Nasdaq,9/14/18,,Cinnober,190000000 USD,"['fintech', 'market research', 'financial data', 'exchange', 'Financial Services', 'brokerage', 'search']",['Financial Services'],16029083040,16029083040 USD,1286
Nasdaq,9/5/17,eVestment is a fintech company that provides the global financial industry's investment database and technology solutions.,eVestment,705000000 USD,"['fintech', 'market research', 'financial data', 'exchange', 'Financial Services', 'brokerage', 'search']",['Financial Services'],16029083040,16029083040 USD,1286
Nasdaq,12/4/18,Quandl is a search engine for numerical data.,Quandl,,"['fintech', 'market research', 'financial data', 'exchange', 'Financial Services', 'brokerage', 'search']",['Financial Services'],16029083040,16029083040 USD,1286
Nasdaq,7/25/17,Sybenetix is the Enterprise Behavioural Analytics company working with financial institutions to improve investment skill and conduct management.,Sybenetix,,"['fintech', 'market research', 'financial data', 'exchange', 'Financial Services', 'brokerage', 'search']",['Financial Services'],16029083040,16029083040 USD,1286
Newell Brands,9/7/17,Chesapeake Bay Candle is the home fragrance brand.,Chesapeake Bay Candle,75000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'plastic', 'accessories', 'manufacturing equipment', 'distribution', 'home & garden']",['Manufacturing & Industrial'],7955686000,7955686000 USD,1181
Nike,8/6/19,Celect is a predictive analytics platform.,Celect,,"['consumer goods', 'Manufacturing & Industrial', 'sport', 'clothing', 'Retail', 'footwear']","['Manufacturing & Industrial', 'Retail']",1.44E+11,144426495600 USD,1243
Nike,4/25/88,"Cole Haan manufactures and markets apparel and outerwear, shoes, handbags and wallets, and accessories worldwide.",Cole Haan,80000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'sport', 'clothing', 'Retail', 'footwear']","['Manufacturing & Industrial', 'Retail']",1.44E+11,144426495600 USD,1243
Nike,7/9/03,Shoe company,Converse,309000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'sport', 'clothing', 'Retail', 'footwear']","['Manufacturing & Industrial', 'Retail']",1.44E+11,144426495600 USD,1243
Nike,2/22/02,Hurley is a big brand providing a large chain of Apparel,Hurley,,"['consumer goods', 'Manufacturing & Industrial', 'sport', 'clothing', 'Retail', 'footwear']","['Manufacturing & Industrial', 'Retail']",1.44E+11,144426495600 USD,1243
Nike,4/9/18,,Ivertex,,"['consumer goods', 'Manufacturing & Industrial', 'sport', 'clothing', 'Retail', 'footwear']","['Manufacturing & Industrial', 'Retail']",1.44E+11,144426495600 USD,1243
Nike,10/11/19,TraceMe is tech company developing a content-driven social platform that offers access to athletes and celebrities.,TraceMe,,"['consumer goods', 'Manufacturing & Industrial', 'sport', 'clothing', 'Retail', 'footwear']","['Manufacturing & Industrial', 'Retail']",1.44E+11,144426495600 USD,1243
Nike,10/23/07,,Umbro,,"['consumer goods', 'Manufacturing & Industrial', 'sport', 'clothing', 'Retail', 'footwear']","['Manufacturing & Industrial', 'Retail']",1.44E+11,144426495600 USD,1243
Nike,8/2/16,,Virgin Mega USA,,"['consumer goods', 'Manufacturing & Industrial', 'sport', 'clothing', 'Retail', 'footwear']","['Manufacturing & Industrial', 'Retail']",1.44E+11,144426495600 USD,1243
Office Depot,5/17/06,,Allied Building Produts,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Office Depot,9/28/06,,AsiaEC.com Limited,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Office Depot,2/15/06,,Best Office Co,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Office Depot,10/11/17,,Complete Office Solutions Ltd,150000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Office Depot,10/3/17,"CompuCom Systems is a global provider of managed services, infrastructure solutions consulting and products.",CompuCom,1000000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Office Depot,7/9/01,,Computers4Sure.com,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Office Depot,6/3/03,,Guilbert Express SA,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Office Depot,2/21/13,"OfficeMax Incorporated, together with its subsidiaries, distributes business-to-business and retail office products.",Office Max,1200000000 USD,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Office Depot,8/31/06,,Papirius,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Office Depot,7/9/01,,Solutions4Sure.com,,"['consumer goods', 'electronics', 'consumer electronics', 'ecommerce', 'Retail', 'furniture']",['Retail'],956161500,956161500 USD,934
Panasonic,10/23/17,Arimo delivers data intelligence applications for enterprises.,Arimo,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,4/8/13,AUPEO! provides personalized audio streams for internet-capable hardware devices and offers radio stations that recommend songs.,AUPEO!,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,3/21/17,,FICOSA,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,12/21/15,,Hussmann,1500000000 USD,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,3/16/15,ITC Global offers voice and data wide area networking services for corporations and organizations around the globe.,ITC Global,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,4/1/19,Omni-ID is engaged in developing passive ultra-high radio frequency identification technology-related products.,Omni-ID,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,8/9/16,OpenSynergy is a German company specializing in the development and integration of automotive software.,OpenSynergy,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,6/7/16,,Pro Media - Audio-video installation Business,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,12/3/09,Electronic Devices,Sanyo,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,1/6/17,"TeraDiode designs, develops, and manufactures direct-diode lasers applied in welding, cutting, and various other materials processing tasks.",TeraDiode,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,4/3/06,,Tropian,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
Panasonic,4/28/17,Zetes is a technology company specializing in supply chain optimization and citizen identification solutions.,Zetes,,"['consumer goods', 'electronics', 'Manufacturing & Industrial', 'appliances', 'electronic components']",['Manufacturing & Industrial'],36080000000,36080000000 USD,737
PPG Industries,4/1/13,Akzo Nobel is a paints and coatings company operating through Decorative Paints and Performance Coatings segments.,AkzoNobel,,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
PPG Industries,10/1/15,,Chemfil Canada Limited,,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
PPG Industries,6/30/14,Comex is a company that produces and distributes paints and coatings.,Comex,2300000000 USD,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
PPG Industries,10/1/16,,Deutek SA,,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
PPG Industries,6/22/19,Dexmet Corporation manufactures precision expanded metal foils and polymers with exacting mechanical and electrical properties. ,Dexmet Corporation,,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
PPG Industries,6/1/14,A Pittsburgh-based architectural paint distributor,Masterwork Paint,,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
PPG Industries,1/15/18,"PaintZen is an e-commerce platform that enables individuals to book, schedule, and pay for home and office painters.",Paintzen,75000000 USD,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
PPG Industries,1/2/18,,ProCoatings BV,,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
PPG Industries,4/1/15,,Revocoat S.A.S,,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
PPG Industries,7/20/17,,The Crown Group Inc,,"['fiber optic', 'coatings', 'Manufacturing & Industrial', 'sport', 'Automotive & Transportation', 'aerospace', 'advanced materials', 'chemicals']","['Manufacturing & Industrial', 'Automotive & Transportation']",27074451940,27074451940 USD,942
Procter & Gamble,12/22/09,MDVIP was founded as an alternative to a primary healthcare system characterized by long wait times and overextended physicians.,MDVIP,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'consumer chemistry', 'Healthcare']","['Manufacturing & Industrial', 'Healthcare']",3.05E+11,305270807400 USD,1181
Procter & Gamble,4/19/18,,MERCK KGAA NPV,3400000 EUR,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'consumer chemistry', 'Healthcare']","['Manufacturing & Industrial', 'Healthcare']",3.05E+11,305270807400 USD,1181
Procter & Gamble,1/30/05,The Gillette co. was founded in 1901,The Gillette co.,,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'consumer chemistry', 'Healthcare']","['Manufacturing & Industrial', 'Healthcare']",3.05E+11,305270807400 USD,1181
Procter & Gamble,1/30/05,Gillette is a company that manufactures and delivers products for men's personal care. ,The Gillette Company,54000000000 USD,"['consumer goods', 'Manufacturing & Industrial', 'health & beauty', 'consumer chemistry', 'Healthcare']","['Manufacturing & Industrial', 'Healthcare']",3.05E+11,305270807400 USD,1181
