,Unnamed: 0,date,description,displayName,id,name,value
3414,3414,,,PG,1391562,Dyrup SAS,
3415,3415,,,PG,1391563,Empresa AGA,
3416,3416,,"Headquartered in San Francisco, EPIC Insurance Brokers and Consultants has nationwide presence with a depth of industry expertise across key lines of insurance.",PG,253216,EPIC Insurance,
3417,3417,,,PG,1391564,Erlenbrunnen Grundstucksverwaltung,
3418,3418,,,PG,1391565,Fabrica de Pinturas Universales,
3419,3419,,,PG,1391566,Foshan Bairun Chemicals,
3420,3420,,,PG,916279,Grupo Comex,
3421,3421,,,PG,1082365,Hodij Coatings,
3422,3422,,,PG,1391567,IVC Nan Sha,
3423,3423,,,PG,1391568,Kalon Investment Company Limited,
3425,3425,,,PG,1391571,Malcolm Enamellers ACP Limited,
3430,3430,,,PG,1391576,Peintures de Paris SAS,
3431,3431,,,PG,1391577,Pinturerias del Istmo,
3432,3432,,,PG,1391578,Plasticos Envolventes,
3522,3522,,,PG,1391668,PRC Desoto Australia Pty,
3524,3524,,,PG,1391670,Prominent Paints Proprietary Limited,
3525,3525,,,PG,1391671,Protec Pty,
3526,3526,,,PG,1391672,PT PPG Coatings Indonesia,
3530,3530,,,PG,1391676,Schoch Holding AG,
3531,3531,,,PG,1391677,Sealants Europe SAS,
3532,3532,,,PG,1391678,Sigma Marine and Protective Coatings Holding,
3533,3533,,,PG,1391679,SigmaKalon (BC) UK Limited,
3536,3536,,,PG,1391682,Sikar (Shanghai) Trading,
3537,3537,,,PG,1391683,Societe des Anciens Etablissements Peppler,
3538,3538,,,PG,1391684,Spraylat Coatings (Shanghai) Limited,
3539,3539,,,PG,1391685,Viasa,
3540,3540,2014-06-30,Comex is a company that produces and distributes paints and coatings.,PG,198541,Comex,2300000000 USD
3541,3541,2014-06-01,A Pittsburgh-based architectural paint distributor,PG,198694,Masterwork Paint,
3542,3542,2015-04-01,,PG,1199688,Revocoat S.A.S,
3543,3543,2015-10-01,,PG,1413682,Chemfil Canada Limited,
3544,3544,2016-10-01,,PG,1413683,Deutek SA,
3545,3545,2017-07-20,,PG,289495,The Crown Group Inc,
3546,3546,2018-01-02,,PG,1413684,ProCoatings BV,
3547,3547,2018-01-15,"PaintZen is an e-commerce platform that enables individuals to book, schedule, and pay for home and office painters.",PG,114608,Paintzen,75000000 USD
3548,3548,2019-06-22,Dexmet Corporation manufactures precision expanded metal foils and polymers with exacting mechanical and electrical properties. ,PG,667615,Dexmet Corporation,
3549,3549,,SOLS offers a software platform and mobile application that enables users to design and purchase customized orthotics for their feet.,Aetrex,1533,Sols,
3550,3550,2018-02-02,"CirrusOne provides consulting services for configure, price, quote, customer lifecycle management, billing, and customer success solutions.",Implus,282934,CirrusOne,
